customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;
9330-IJWIO;Female;0;0;0;13;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;10035;135885;1;0.101413278
7000-WCEVQ;Female;1;0;0;20;1;DSL;0;0;0;0;0;1;Month-to-month;1;Mailed check;616;117435;1;0.412246508
1265-BCFEO;Female;0;1;0;71;1;DSL;0;0;1;1;1;1;Two year;1;Bank transfer (automatic);8045;566225;0;0.587434423
2834-JRTUA;Male;0;0;0;71;1;Fiber optic;1;0;1;1;1;1;Two year;1;Electronic check;10805;753215;1;0.639778775
4009-ALQFH;Female;0;0;0;25;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;995;236905;1;0.475038323
7009-PCARS;Male;0;0;1;55;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);191;10015;0;0.843802779
7730-IUTDZ;Male;0;0;0;43;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Electronic check;752;31986;1;0.042846866
1513-XNPPH;Female;0;0;0;12;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Electronic check;894;109565;1;0.42777875
8761-NSOBC;Male;0;0;0;44;1;Fiber optic;0;1;0;1;1;1;Month-to-month;0;Electronic check;10055;439815;1;0.686834645
7980-MHFLQ;Female;0;1;1;72;1;No;0;0;0;0;0;0;Two year;0;Mailed check;249;18592;0;0.340103316
5232-NXPAY;Female;0;0;0;47;1;DSL;0;0;1;1;1;1;Two year;0;Mailed check;7445;35103;0;0.684167525
7336-RLLRH;Male;0;1;0;27;1;DSL;1;0;0;1;1;1;One year;0;Mailed check;8085;220435;0;0.091526181
4257-GAESD;Female;0;0;0;6;0;DSL;0;0;0;0;1;1;Month-to-month;0;Credit card (automatic);45;2987;0;0.151298792
0723-DRCLG;Female;1;1;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7445;7445;1;0.157765671
8165-CBKXO;Male;0;1;1;66;0;DSL;0;1;1;0;1;1;Two year;1;Credit card (automatic);5675;37084;0;0.796613604
5482-NUPNA;Female;0;0;0;4;1;DSL;1;1;0;1;0;0;Month-to-month;1;Mailed check;604;27215;1;0.870593219
5501-TVMGM;Male;0;0;0;1;1;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;5525;5525;0;0.311488142
8016-ZMGMO;Female;1;1;0;66;1;DSL;0;1;1;0;1;0;One year;1;Bank transfer (automatic);7085;473885;0;0.536560213
9168-INPSZ;Female;1;1;0;44;1;Fiber optic;0;0;1;1;1;1;Month-to-month;0;Electronic check;10415;449565;0;0.815302515
8785-EPNCG;Male;0;0;0;11;1;No;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);2315;2452;1;0.540475556
0042-RLHYP;Female;0;1;1;69;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);197;13969;0;0.280734737
3452-GWUIN;Female;1;1;0;19;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9495;176025;0;0.303797695
5673-TIYIB;Male;0;0;0;2;0;DSL;0;1;1;1;0;0;Month-to-month;1;Credit card (automatic);404;7715;1;0.131689604
9373-WSLOY;Male;1;1;0;33;0;DSL;0;1;1;1;1;0;Month-to-month;1;Electronic check;50;175085;0;0.339051569
5536-RTPWK;Male;0;1;0;49;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);9905;485375;1;0.086203618
4583-PARNH;Male;1;1;0;16;1;Fiber optic;0;0;1;1;0;1;Month-to-month;1;Electronic check;9155;154005;0;0.545102539
2000-DHJUY;Female;1;1;0;70;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);922;647445;0;0.711657561
3466-BYAVD;Male;0;1;1;15;1;DSL;0;1;1;1;0;1;Month-to-month;1;Mailed check;695;10714;0;0.952951933
0295-PPHDO;Male;0;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9545;9545;1;0.494596266
9191-MYQKX;Female;0;1;0;7;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Bank transfer (automatic);7515;4969;1;0.990800258
6473-ULUHT;Male;0;1;1;16;1;DSL;1;1;0;1;1;1;Month-to-month;0;Electronic check;849;139825;0;0.662662465
8748-HFWBO;Male;0;1;1;19;1;No;0;0;0;0;0;0;One year;0;Mailed check;199;3577;0;0.387127693
8212-DJRCH;Male;0;1;1;5;1;Fiber optic;1;0;1;0;0;1;Month-to-month;1;Mailed check;9035;4345;0;0.785949517
6360-SVNWV;Female;1;0;0;31;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);7355;209465;0;0.774790469
1357-BIJKI;Male;0;1;0;50;1;Fiber optic;0;1;0;0;1;1;One year;1;Electronic check;9825;48587;0;0.229277859
1431-CYWMH;Female;0;1;1;22;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);1905;45405;0;0.12978147
4291-YZODP;Female;0;0;1;7;1;No;0;0;0;0;0;0;One year;0;Mailed check;2005;968;0;0.544973511
6979-ZNSFF;Female;0;0;0;8;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8705;7621;1;0.452443919
4825-FUREZ;Male;0;1;0;42;1;No;0;0;0;0;0;0;Two year;0;Electronic check;2025;8355;0;0.897276007
0774-RMNUW;Female;0;1;1;71;0;DSL;1;1;0;1;1;1;Two year;0;Bank transfer (automatic);597;412265;0;0.559656535
8401-EMUWF;Male;0;1;1;42;1;DSL;1;1;0;0;1;0;Month-to-month;1;Bank transfer (automatic);694;30583;0;0.276429599
4484-CGXFK;Female;0;0;0;3;1;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;553;19615;1;0.902747322
3061-BCKYI;Male;0;0;0;14;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;199;28375;0;0.509939077
7677-SJJJK;Male;0;1;1;8;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);199;15395;0;0.260073138
9667-EQRXU;Female;1;0;0;30;0;DSL;0;0;1;0;1;0;Month-to-month;1;Electronic check;403;117295;1;0.511295515
5641-DMBFJ;Female;0;1;0;58;1;DSL;1;0;1;1;1;1;Two year;1;Electronic check;843;49164;0;0.475178011
7696-CFTAT;Male;0;1;1;37;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);198;7261;0;0.396289479
3923-CSIHK;Female;1;1;0;50;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7105;344485;1;0.695870014
9675-ICXCT;Male;0;1;1;72;1;DSL;1;0;1;1;1;1;Two year;1;Electronic check;808;572855;0;0.165665491
8713-IGZSO;Male;0;0;0;2;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2485;62;0;0.164311542
9337-SRRNI;Male;0;0;1;66;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);253;16738;0;0.271879162
9391-YZEJW;Female;0;0;0;62;1;Fiber optic;0;0;0;0;1;1;One year;1;Bank transfer (automatic);94;57572;0;0.807519731
2114-MGINA;Female;0;0;0;14;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Mailed check;898;11291;1;0.589725562
3021-VLNRJ;Female;0;0;1;50;1;DSL;1;0;1;1;1;0;One year;1;Credit card (automatic);708;347815;0;0.757652465
8708-XPXHZ;Female;0;1;1;42;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;942;41863;1;0.821636156
4523-WXCEF;Female;0;1;0;59;1;Fiber optic;0;1;0;0;1;1;Month-to-month;0;Electronic check;1011;60399;1;0.693641839
6646-QVXLR;Male;1;1;0;62;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;10375;638335;1;0.962094783
0117-LFRMW;Male;0;1;1;37;0;DSL;1;1;1;0;0;0;Month-to-month;0;Bank transfer (automatic);402;14488;1;0.038211907
3450-WXOAT;Male;0;0;0;46;1;DSL;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);452;206515;0;0.68026999
0516-WJVXC;Female;0;0;0;5;1;DSL;1;0;0;1;0;0;Month-to-month;0;Electronic check;542;30825;1;0.358920077
3594-BDSOA;Female;0;1;0;24;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);204;4828;0;0.888358938
2070-FNEXE;Female;1;0;0;7;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);7645;5036;1;0.064665651
6288-LBEAR;Female;0;0;0;23;1;Fiber optic;0;1;0;1;0;0;Month-to-month;1;Mailed check;791;178375;0;0.765332769
6235-VDHOM;Female;1;0;0;5;0;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;2845;13105;1;0.908490485
3834-XUIFC;Male;0;0;0;7;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Mailed check;852;60255;1;0.789132987
6100-QQHEB;Male;0;1;1;17;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9255;15151;1;0.10235784
2205-LPVGL;Male;1;1;1;58;1;Fiber optic;1;1;0;1;0;0;One year;1;Bank transfer (automatic);8985;512575;0;0.276879484
7013-PSXHK;Female;0;0;0;40;1;DSL;0;0;1;1;1;1;One year;1;Mailed check;8075;320865;0;0.476133637
2880-FPNAE;Male;1;1;0;2;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Electronic check;742;1401;0;0.484483501
9513-DXHDA;Male;0;0;0;27;1;DSL;1;0;1;1;1;1;One year;0;Electronic check;817;221255;0;0.398749414
8990-YOZLV;Female;0;0;0;69;1;DSL;1;1;0;1;0;0;Two year;1;Mailed check;669;45779;0;0.356248516
7517-LDMPS;Female;0;0;0;12;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;846;101735;0;0.861635472
0322-YINQP;Male;0;0;0;1;1;DSL;1;0;0;0;0;0;Month-to-month;1;Mailed check;4855;4855;1;0.177013313
9418-RUKPH;Female;0;1;1;38;1;No;0;0;0;0;0;0;Two year;1;Mailed check;1995;7564;0;0.28247664
0004-TLHLJ;Male;0;0;0;4;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Electronic check;739;28085;1;0.101898307
8232-UTFOZ;Male;0;0;0;69;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1995;139935;0;0.733070381
3387-VATUS;Male;0;0;0;5;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);9485;4628;1;0.062674438
7617-EYGLW;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Electronic check;1945;1945;0;0.804402402
1195-OIYEJ;Male;0;0;0;13;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;911;11357;1;0.883522728
6986-IXNDM;Male;0;0;0;14;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;929;133745;0;0.168927487
3132-TVFDZ;Male;1;1;0;57;0;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;4485;257295;1;0.009565867
7940-UQQUG;Female;0;1;1;64;1;Fiber optic;1;0;0;1;1;1;One year;1;Bank transfer (automatic);1044;67216;0;0.501980922
9546-KDTRB;Female;0;0;0;19;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);247;46585;0;0.291500957
1493-AMTIE;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);202;202;1;0.411731202
1813-JYWTO;Female;0;1;0;72;1;Fiber optic;1;0;0;0;0;0;Two year;0;Bank transfer (automatic);8045;57376;0;0.289398556
6620-JDYNW;Female;0;0;0;18;1;DSL;1;0;1;0;0;0;Month-to-month;1;Mailed check;606;115635;0;0.961110247
1740-CSDJP;Male;0;0;0;1;0;DSL;0;0;0;0;0;1;Month-to-month;1;Bank transfer (automatic);3525;3525;1;0.091203633
6168-YBYNP;Male;0;0;0;59;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;11135;651975;0;0.125140733
0536-BGFMZ;Female;0;1;0;28;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;205;56305;0;0.392255682
1663-MHLHE;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;192;192;0;0.833232843
9631-XEYKE;Male;0;0;0;3;1;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);504;13725;0;0.770401188
0133-BMFZO;Female;0;0;0;2;1;Fiber optic;1;1;0;1;0;0;Month-to-month;1;Electronic check;8625;18165;1;0.85458746
7488-MXJIV;Female;0;0;0;4;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8565;32165;1;0.449081491
1024-VRZHF;Male;0;1;0;11;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7495;8257;1;0.809072712
3160-TYXLT;Male;0;0;0;53;0;DSL;1;1;0;0;0;1;Month-to-month;1;Bank transfer (automatic);463;254685;0;0.208929615
8963-MQVYN;Female;0;0;1;22;1;No;0;0;0;0;0;0;Month-to-month;1;Electronic check;2055;46985;0;0.239097597
9081-WWXKP;Female;0;1;1;47;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2025;8734;0;0.20741458
9851-KIELU;Male;0;0;0;10;1;Fiber optic;1;1;1;1;1;1;Month-to-month;1;Electronic check;1101;10433;1;0.857210657
4682-BLBUC;Male;0;1;0;44;1;DSL;0;1;1;1;1;0;One year;1;Electronic check;7095;325045;0;0.191221495
2731-GJRDG;Female;0;0;0;32;1;Fiber optic;1;0;1;1;1;1;One year;1;Bank transfer (automatic);10955;3608;0;0.803155161
9314-QDMDW;Male;0;0;0;11;1;DSL;0;1;0;0;1;0;One year;1;Electronic check;6125;72995;0;0.179597571
4138-NAXED;Male;0;0;0;51;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);81;408575;0;0.898727467
8468-EHYJA;Female;0;1;0;57;1;Fiber optic;1;0;0;0;1;1;Month-to-month;1;Electronic check;9965;549705;0;0.585907436
4323-OHFOW;Female;1;1;0;70;1;Fiber optic;0;1;0;1;1;1;One year;1;Bank transfer (automatic);10555;719535;0;0.317507691
8740-CRYFY;Male;0;0;0;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;7895;7895;1;0.804021561
3143-JQEGI;Female;0;1;1;13;1;Fiber optic;0;0;0;0;1;1;Month-to-month;0;Electronic check;8835;12228;1;0.956482171
3329-WDIOK;Female;0;0;0;3;0;DSL;0;1;0;0;1;1;Month-to-month;1;Electronic check;506;15535;1;0.924757222
8434-PNQZX;Female;0;0;0;42;1;DSL;0;0;1;1;1;1;Two year;1;Credit card (automatic);7845;33734;0;0.663788612
7811-JIVPF;Female;0;0;0;23;1;DSL;0;0;1;0;0;0;Month-to-month;0;Credit card (automatic);497;108125;0;0.031491993
1125-SNVCK;Female;1;0;0;49;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;438;210605;0;0.875921533
8311-UEUAB;Female;0;1;1;67;1;DSL;1;0;0;0;1;1;Two year;1;Electronic check;755;522945;0;0.025764831
3577-AMVUX;Male;0;0;0;1;1;DSL;0;0;1;1;0;0;Month-to-month;0;Mailed check;5505;5505;0;0.91353919
8067-NIOYM;Female;0;1;1;24;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);211;49065;0;0.12068928
3097-NQYSN;Male;1;1;0;2;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;8685;15635;1;0.491316954
2607-DHDAK;Male;0;1;1;72;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);198;141465;0;0.992203847
2146-EGVDT;Male;0;1;1;59;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);193;11927;0;0.269739302
0231-LXVAP;Male;0;0;0;1;1;Fiber optic;0;0;0;1;0;0;Month-to-month;1;Electronic check;759;759;1;0.261387234
2777-PHDEI;Female;0;0;0;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;0;Electronic check;7805;7805;1;0.67318638
0895-DQHEW;Male;0;1;0;54;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1043;527815;1;0.994879375
2725-KXXWT;Male;0;1;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9075;9075;1;0.330425678
5743-KHMNA;Male;0;0;0;71;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2555;18981;0;0.897829537
6331-EWIEB;Male;0;0;0;20;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8525;17345;1;0.583113387
5124-EOGYE;Male;0;0;0;31;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2045;63855;0;0.265803869
3261-CQXOL;Female;0;1;1;71;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2545;181335;0;0.712909604
6174-NRBTZ;Male;0;0;0;46;0;DSL;1;0;0;0;0;0;One year;1;Bank transfer (automatic);3075;14893;0;0.657369443
3580-HYCSP;Male;0;1;1;72;1;Fiber optic;1;1;1;0;1;1;Two year;1;Bank transfer (automatic);1103;79669;0;0.024526917
6425-YQLLO;Female;1;1;0;66;1;Fiber optic;0;0;1;1;1;1;One year;1;Credit card (automatic);10595;697525;1;0.53935999
3737-GCSPV;Female;0;1;0;11;1;Fiber optic;1;0;0;1;1;0;Month-to-month;1;Credit card (automatic);962;122205;1;0.320028035
4795-WRNVT;Female;0;0;0;40;1;DSL;1;1;0;0;1;0;Month-to-month;0;Mailed check;651;2586;0;0.475687134
6339-DKLMK;Female;0;0;0;13;0;DSL;0;1;0;0;0;0;Month-to-month;1;Electronic check;3165;38995;0;0.785780709
6141-OOXUQ;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1965;1965;1;0.297265794
3487-EARAT;Female;0;1;1;70;1;DSL;1;1;1;1;0;1;One year;0;Credit card (automatic);741;52223;0;0.905353826
7554-AKDQF;Female;0;1;0;6;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4565;32345;0;0.196461651
8160-HOWOX;Female;0;0;0;7;1;DSL;0;0;0;0;1;1;Month-to-month;1;Electronic check;6685;4581;0;0.189966731
1131-SUEKT;Male;0;1;1;61;1;Fiber optic;0;1;0;1;1;1;One year;1;Bank transfer (automatic);9845;61452;0;0.129822809
7572-KPVKK;Male;0;0;1;62;1;Fiber optic;0;0;1;1;1;1;Two year;1;Electronic check;10405;65905;0;0.480230122
3733-LSYCE;Female;0;1;0;15;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);7535;111455;0;0.05846769
2223-KAGMX;Female;0;0;0;15;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);194;2893;1;0.674526147
0274-JKUJR;Male;0;1;1;7;0;DSL;1;1;1;0;1;1;Month-to-month;0;Mailed check;5885;4657;0;0.654437086
4957-SREEC;Male;0;1;1;70;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2035;14581;0;0.74209715
5777-ZPQNC;Female;0;0;0;12;1;No;0;0;0;0;0;0;One year;0;Electronic check;2015;2607;0;0.765320962
8329-UTMVM;Male;1;0;0;27;1;Fiber optic;0;1;0;1;1;1;One year;1;Bank transfer (automatic);10465;2964;0;0.396219772
0557-ASKVU;Female;0;1;1;18;1;DSL;0;0;1;1;0;0;One year;1;Credit card (automatic);544;9571;0;0.932973927
9135-HSWOC;Male;0;1;1;64;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);197;127405;0;0.566093296
0867-MKZVY;Female;0;1;0;20;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Electronic check;824;159235;1;0.229576932
5321-NTRKC;Male;0;1;1;66;1;DSL;0;1;1;0;1;1;Two year;0;Bank transfer (automatic);7985;523495;0;0.303394474
3902-FOIGH;Male;1;1;0;12;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;10135;121855;1;0.821275458
3584-WKTTW;Male;0;1;0;51;1;Fiber optic;1;0;1;1;1;1;One year;1;Electronic check;11155;572035;0;0.07120096
6614-YWYSC;Male;1;1;0;61;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);25;150175;0;0.445015492
6617-WLBQC;Female;0;1;1;23;1;Fiber optic;1;0;0;0;0;0;One year;0;Credit card (automatic);8185;181085;0;0.119815596
8709-KRDVL;Female;0;0;0;33;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;100;33206;0;0.265001221
2815-CPTUL;Male;1;0;0;5;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;7025;3319;1;0.704212261
6476-YHMGA;Female;0;1;1;15;1;DSL;0;1;1;1;1;1;Month-to-month;0;Bank transfer (automatic);765;11556;0;0.486534708
2466-FCCPT;Female;0;1;1;20;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);197;3956;0;0.798852807
2754-VDLTR;Male;0;0;1;10;1;Fiber optic;0;0;0;0;1;1;Month-to-month;0;Electronic check;952;9304;1;0.760593499
2081-KJSQF;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;2025;2025;0;0.242395171
1465-VINDH;Female;0;1;1;10;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Credit card (automatic);1021;106885;1;0.709185126
3703-TTEPD;Male;0;0;0;21;1;DSL;1;0;1;0;1;0;Month-to-month;0;Bank transfer (automatic);6535;14244;0;0.852181941
0939-YAPAF;Female;0;0;0;35;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;10025;35276;1;0.086312115
2716-GFZOR;Male;0;1;0;43;1;Fiber optic;1;1;1;0;0;0;Month-to-month;1;Credit card (automatic);861;355165;0;0.244396975
2889-FPWRM;Male;0;1;0;72;1;Fiber optic;1;1;1;1;1;1;One year;1;Bank transfer (automatic);1178;86848;1;0.637395715
8071-SBTRN;Female;0;0;0;70;1;Fiber optic;1;1;1;0;1;1;Two year;1;Mailed check;11115;773755;0;0.463177789
3669-WHAFY;Female;0;1;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;1;Credit card (automatic);11515;80781;0;0.133084553
7598-UAASY;Male;0;1;0;2;1;Fiber optic;0;0;1;0;0;0;Month-to-month;0;Electronic check;764;1518;1;0.009471716
7339-POGZN;Female;0;0;0;4;1;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;507;21455;0;0.596355238
3538-WZPHD;Male;0;0;0;3;0;DSL;0;1;0;0;0;0;Month-to-month;1;Electronic check;296;7945;1;0.913705053
8540-ZQGEA;Female;0;1;0;54;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2005;11024;0;0.698989604
9477-LGWQI;Male;0;1;1;70;1;DSL;1;1;1;0;1;1;Two year;1;Credit card (automatic);8015;560015;0;0.55548526
6050-IJRHS;Female;0;1;1;70;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;1065;7397;0;0.349324201
5343-SGUBI;Female;0;0;0;52;1;Fiber optic;0;1;0;0;0;0;One year;1;Mailed check;802;42976;0;0.693444658
2511-MORQY;Male;0;1;1;50;1;DSL;0;0;1;0;0;0;One year;0;Bank transfer (automatic);549;26141;0;0.412178891
7159-FVYPK;Female;0;1;1;3;1;DSL;0;1;1;0;1;0;Month-to-month;1;Bank transfer (automatic);6915;235;0;0.910388749
5748-RNCJT;Male;0;0;0;69;1;Fiber optic;0;0;1;1;1;1;Two year;1;Bank transfer (automatic);1065;73488;1;0.11485165
0348-SDKOL;Female;0;1;0;58;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Credit card (automatic);1021;58854;1;0.938339178
7274-CGTOD;Male;0;0;0;62;0;DSL;1;1;1;1;0;0;Two year;1;Bank transfer (automatic);437;26183;0;0.995585091
7103-IPXPJ;Male;0;1;0;50;1;Fiber optic;0;0;0;1;1;1;One year;0;Electronic check;994;505975;0;0.303921058
8779-QRDMV;Male;1;0;0;1;0;DSL;0;0;1;0;0;1;Month-to-month;1;Electronic check;3965;3965;1;0.66172508
9606-PBKBQ;Male;1;1;0;32;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;85;264205;1;0.108938505
6848-HJTXY;Female;0;1;0;64;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1945;12086;0;0.539327402
3317-VLGQT;Female;0;1;0;14;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;781;11224;0;0.564454868
8008-OTEZX;Female;0;1;1;35;1;No;0;0;0;0;0;0;One year;0;Mailed check;1965;7088;0;0.916133167
5995-WWKKG;Female;0;0;0;37;1;No;0;0;0;0;0;0;One year;1;Electronic check;198;69505;0;0.621999868
5288-AHOUP;Male;1;0;0;11;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;785;8742;0;0.934698557
0727-BNRLG;Male;0;0;0;69;1;Fiber optic;0;1;1;1;1;0;Two year;1;Credit card (automatic);9765;674355;0;0.546513581
0082-LDZUE;Male;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;443;443;0;0.667181122
4664-NJCMS;Female;0;1;0;33;0;DSL;1;0;1;1;1;1;Two year;0;Bank transfer (automatic);5955;20163;0;0.490274265
7673-BQGKU;Female;0;1;1;69;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2015;13375;0;0.597480611
1099-GODLO;Female;0;1;1;1;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2035;2035;0;0.235185955
2212-LYASK;Male;0;1;1;27;0;DSL;0;1;1;0;0;1;One year;1;Credit card (automatic);4585;12464;0;0.373551566
5993-BQHEA;Male;0;0;0;12;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);2005;267;0;0.706153686
6371-NZYEG;Male;0;1;1;16;1;DSL;1;0;1;0;1;0;Two year;0;Mailed check;6425;1024;0;0.242938026
8593-WHYHV;Male;0;0;0;3;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;853;2648;1;0.470650418
1530-ZTDOZ;Female;0;1;0;49;0;DSL;1;0;0;0;1;0;Month-to-month;0;Bank transfer (automatic);4065;207075;0;0.473386711
5862-BRIXZ;Male;0;0;0;46;0;DSL;1;0;1;1;1;1;Two year;1;Bank transfer (automatic);6075;28934;0;0.56423625
5356-RHIPP;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;202;202;1;0.573963231
1223-UNPKS;Male;0;1;1;20;1;No;0;0;0;0;0;0;Two year;0;Mailed check;2005;400;0;0.680194159
6522-YRBXD;Male;1;1;0;35;1;Fiber optic;1;1;0;0;0;1;Month-to-month;1;Electronic check;9455;33654;0;0.532889263
5044-XDPYX;Female;0;1;0;51;1;No;0;0;0;0;0;0;Two year;0;Mailed check;255;128125;0;0.233260953
2252-NKNSI;Male;0;0;1;52;1;DSL;1;1;0;1;1;1;Two year;1;Mailed check;8515;446185;0;0.580567177
6158-HDPXZ;Male;0;0;0;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;2535;2535;0;0.258070436
1915-OAKWD;Female;0;0;1;16;1;No;0;0;0;0;0;0;One year;1;Bank transfer (automatic);193;36035;0;0.565420045
3508-CFVZL;Female;0;0;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;0;Mailed check;1113;79859;0;0.75204136
7130-VTEWQ;Female;1;0;0;8;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7575;60625;1;0.334669172
8878-HMWBV;Male;0;0;0;3;1;DSL;0;0;1;0;0;0;Month-to-month;1;Electronic check;4915;16905;1;0.774035502
9591-YVTEB;Male;1;0;0;55;0;DSL;1;1;0;0;1;0;Month-to-month;1;Electronic check;4485;247905;0;0.3286802
