customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
3900-AQPHZ;Female;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;199;199;1
5842-POCOP;Female;0;1;0;5;1;Fiber optic;1;0;1;0;0;1;Month-to-month;1;Mailed check;889;45415;1
2037-XJFUP;Male;0;1;0;33;1;Fiber optic;0;0;1;0;1;1;One year;1;Electronic check;958;303675;1
8823-RLPWL;Female;0;1;0;72;1;Fiber optic;1;1;1;0;1;1;Two year;1;Credit card (automatic);11065;806565;0
9505-SQFSW;Female;0;1;1;3;0;DSL;0;1;0;0;0;1;Month-to-month;0;Mailed check;403;925;0
7314-OXENN;Male;0;0;0;2;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;82;18465;1
3758-CKOQL;Female;0;1;0;59;1;Fiber optic;1;1;1;1;0;1;One year;1;Credit card (automatic);107;61523;0
0322-CHQRU;Male;0;0;0;2;1;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;4535;895;1
5676-CFLYY;Male;0;1;1;71;1;DSL;0;1;0;1;1;1;Two year;1;Credit card (automatic);7335;51545;0
7521-AFHAB;Female;0;1;1;5;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;448;22045;0
0285-INHLN;Male;0;1;1;27;1;DSL;1;1;0;0;0;0;Month-to-month;1;Credit card (automatic);5475;15103;0
4678-DVQEO;Female;0;0;0;1;1;DSL;0;0;0;1;0;0;Month-to-month;1;Electronic check;522;522;1
5125-CNDSP;Male;0;0;1;63;0;DSL;1;1;0;1;0;0;One year;1;Bank transfer (automatic);406;258895;0
0691-IFBQW;Female;1;0;0;46;1;Fiber optic;1;1;1;0;1;1;One year;1;Electronic check;110;48748;1
4992-LTJNE;Male;0;1;1;72;1;DSL;1;0;0;0;0;0;Two year;0;Bank transfer (automatic);553;39836;0
2202-OUTMO;Female;0;1;0;34;1;DSL;1;0;0;1;0;0;Month-to-month;1;Bank transfer (automatic);6085;20036;0
0810-BDHAW;Female;0;1;1;24;1;DSL;1;1;0;0;1;1;One year;0;Electronic check;784;18324;0
0229-LFJAF;Male;0;0;0;72;1;DSL;1;1;1;1;0;0;Two year;0;Bank transfer (automatic);6965;490825;0
7131-ZQZNK;Female;0;1;1;60;0;DSL;1;0;1;1;1;1;Two year;0;Credit card (automatic);5985;35902;0
3442-ZHHCC;Male;0;0;0;68;1;DSL;1;1;1;0;0;1;One year;1;Credit card (automatic);769;5023;0
5726-CVNYA;Female;0;1;1;8;1;No;0;0;0;0;0;0;Two year;1;Mailed check;1985;1466;0
9871-ELEYA;Female;0;0;1;34;1;DSL;1;0;1;1;1;0;Two year;0;Credit card (automatic);6765;23393;0
4257-GAESD;Female;0;0;0;6;0;DSL;0;0;0;0;1;1;Month-to-month;0;Credit card (automatic);45;2987;0
5173-WXOQV;Male;0;1;0;2;1;DSL;0;1;0;1;0;1;Month-to-month;1;Mailed check;642;14365;0
2040-OBMLJ;Male;0;0;0;31;1;Fiber optic;0;0;0;1;0;0;One year;0;Credit card (automatic);817;254865;0
6286-ZHAOK;Female;0;1;1;20;1;No;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);2555;5074;0
3807-XHCJH;Female;0;1;1;1;1;No;0;0;0;0;0;0;Month-to-month;0;Electronic check;20;20;0
3009-JWMPU;Male;0;0;0;62;1;Fiber optic;0;0;1;0;1;1;One year;1;Electronic check;9675;61254;1
5671-RQRLP;Female;1;1;0;70;1;Fiber optic;0;0;0;0;0;0;Two year;1;Credit card (automatic);7565;54114;0
1450-GALXR;Female;0;0;0;10;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Electronic check;985;105825;1
8859-AXJZP;Male;0;1;1;39;1;No;0;0;0;0;0;0;Two year;1;Mailed check;238;9038;0
3174-AKMAS;Female;0;1;0;46;1;DSL;0;1;0;1;1;0;Two year;1;Credit card (automatic);642;30095;0
3138-BKYAV;Male;0;0;0;6;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;8535;48945;1
9926-PJHDQ;Female;0;1;1;72;1;DSL;0;0;1;0;1;1;Two year;1;Bank transfer (automatic);768;546845;0
7382-DFJTU;Male;0;0;0;18;1;DSL;0;0;1;1;0;0;Month-to-month;0;Credit card (automatic);552;10581;0
2798-NYLMZ;Male;0;1;0;71;1;Fiber optic;1;0;1;1;1;1;Two year;1;Credit card (automatic);10855;7616;0
4289-DTDKW;Male;0;1;0;40;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;1013;41131;1
1820-TQVEV;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;6955;6955;1
2239-JALAW;Male;0;0;0;58;1;Fiber optic;0;1;1;0;1;1;One year;1;Bank transfer (automatic);10325;601765;1
4853-RULSV;Male;0;0;0;70;1;Fiber optic;1;0;0;1;1;1;Two year;1;Credit card (automatic);104;725015;1
8098-TDCBU;Female;0;1;0;42;1;No;0;0;0;0;0;0;Two year;0;Electronic check;2525;11082;0
3551-GAEGL;Male;0;1;1;34;0;DSL;1;0;0;0;0;0;One year;0;Bank transfer (automatic);304;93865;0
4785-NKHCX;Male;1;0;0;5;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);2005;9415;0
3196-NVXLZ;Female;0;0;0;25;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Mailed check;846;208805;0
6275-YDUVO;Female;0;0;0;2;1;Fiber optic;0;0;1;0;0;1;Month-to-month;1;Mailed check;862;1787;1
0036-IHMOT;Female;0;1;1;55;1;Fiber optic;0;1;1;1;1;1;One year;1;Bank transfer (automatic);1037;565675;0
0115-TFERT;Male;0;1;0;21;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;1112;23171;1
4178-EGMON;Male;0;1;0;70;1;Fiber optic;1;1;0;1;0;0;Two year;1;Credit card (automatic);88;598645;0
4220-TINQT;Female;0;1;0;61;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;10635;675135;0
5318-YKDPV;Male;0;1;1;43;1;DSL;1;0;1;1;1;1;Two year;1;Credit card (automatic);7915;35666;0
7975-TZMLR;Male;0;0;0;47;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;1031;48893;0
0295-QVKPB;Male;0;0;0;5;1;DSL;0;0;1;1;1;0;Month-to-month;1;Credit card (automatic);6395;3181;0
4335-BSMJS;Female;0;0;0;62;1;No;0;0;0;0;0;0;Two year;1;Credit card (automatic);258;156395;0
2311-QYMUQ;Female;0;1;1;16;1;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Credit card (automatic);8945;143025;1
3643-AHCFP;Male;1;1;0;7;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Bank transfer (automatic);956;64435;1
9146-JRIOX;Female;0;1;1;14;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2555;37245;0
3104-OWCGK;Male;0;1;1;60;1;Fiber optic;0;1;1;0;1;0;One year;0;Electronic check;9095;54534;1
5337-IIWKZ;Male;0;1;1;34;0;DSL;0;0;1;1;1;0;Month-to-month;1;Electronic check;4485;14426;0
9101-BWFSS;Female;0;1;0;50;1;Fiber optic;1;1;0;1;1;1;One year;0;Electronic check;10855;56107;1
9650-VBUOG;Male;0;1;1;38;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2505;96395;0
3487-EARAT;Female;0;1;1;70;1;DSL;1;1;1;1;0;1;One year;0;Credit card (automatic);741;52223;0
2672-TGEFF;Female;0;1;1;37;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;888;334055;0
9231-ZJYAM;Female;1;0;0;4;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;7885;2928;1
4250-WAROZ;Male;1;1;1;60;1;Fiber optic;1;1;0;0;0;1;Month-to-month;1;Electronic check;9325;577455;0
8184-WMOFI;Male;0;1;1;62;1;DSL;1;0;1;1;0;1;One year;0;Credit card (automatic);714;44873;0
6982-SSHFK;Male;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;444;444;1
6092-QZVPP;Male;0;0;0;36;1;DSL;1;0;1;1;1;1;Month-to-month;1;Credit card (automatic);792;285495;0
4625-LAMOB;Male;0;0;0;44;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);204;90555;0
0727-BMPLR;Female;1;0;0;55;1;Fiber optic;0;0;1;0;1;1;One year;1;Electronic check;100;55093;1
0392-BZIUW;Female;0;1;0;72;1;Fiber optic;1;0;1;0;1;1;Two year;1;Credit card (automatic);105;75898;0
1038-ZAGBI;Female;0;1;1;12;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);198;2296;1
6549-NNDYT;Female;0;0;0;13;0;DSL;1;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);3085;3941;0
3027-ZTDHO;Male;0;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;899;899;1
0422-OHQHQ;Female;0;1;1;15;1;No;0;0;0;0;0;0;One year;0;Mailed check;2055;29595;0
6916-HIJSE;Female;0;0;0;65;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);8485;54592;0
2316-ESMLS;Female;0;1;1;12;0;DSL;1;0;0;1;0;0;One year;0;Credit card (automatic);3315;44475;0
9778-OGKQZ;Male;0;1;0;72;1;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);92;678215;0
7408-OFWXJ;Female;0;1;1;72;1;DSL;1;1;1;1;1;1;Two year;0;Credit card (automatic);898;651045;0
6007-TCTST;Female;0;1;1;72;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1158;84765;0
2252-NKNSI;Male;0;0;1;52;1;DSL;1;1;0;1;1;1;Two year;1;Mailed check;8515;446185;0
8713-IGZSO;Male;0;0;0;2;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2485;62;0
7905-TVXTA;Female;0;0;0;5;1;DSL;1;0;0;1;1;0;Month-to-month;1;Electronic check;6435;35265;0
7695-PKLCZ;Female;0;0;0;68;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);205;14249;0
2382-BCKQJ;Female;0;0;1;62;1;Fiber optic;0;0;1;0;1;1;One year;1;Electronic check;10015;641365;1
8374-UULRV;Male;0;0;0;72;1;DSL;1;1;0;1;1;1;Two year;0;Credit card (automatic);8605;630965;0
2207-NHRJK;Male;0;0;0;1;1;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;508;508;1
3224-DFQNQ;Female;0;1;0;66;1;Fiber optic;1;1;0;1;0;0;One year;0;Electronic check;89;58986;0
5275-PMFUT;Male;0;1;1;72;0;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);648;471975;0
4795-UXVCJ;Male;0;0;0;26;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);198;4573;0
9777-IQHWP;Male;0;1;1;64;1;Fiber optic;1;0;1;0;0;1;Two year;0;Bank transfer (automatic);934;58223;0
0947-MUGVO;Male;1;1;0;20;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7365;14635;1
9944-HKVVB;Female;0;0;0;3;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;951;3074;1
4124-MMETB;Male;0;0;0;22;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Credit card (automatic);9465;210455;1
3671-SHRSP;Male;0;1;0;4;1;Fiber optic;0;0;1;1;0;0;Month-to-month;1;Mailed check;806;31915;1
0979-MOZQI;Male;0;1;0;62;0;DSL;0;0;0;1;1;0;Two year;1;Bank transfer (automatic);39;233745;0
2732-ISEZX;Female;0;0;0;5;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;205;1043;0
3313-QKNKB;Male;0;1;0;59;1;Fiber optic;0;0;0;0;0;1;One year;0;Electronic check;8555;508465;1
0323-XWWTN;Male;0;0;1;3;1;No;0;0;0;0;0;0;Two year;1;Mailed check;264;12125;0
1937-OTUKY;Female;0;1;0;72;1;Fiber optic;1;0;1;1;1;0;Two year;1;Bank transfer (automatic);982;70159;0
1573-LGXBA;Male;0;1;1;57;1;Fiber optic;0;1;1;0;1;1;One year;1;Credit card (automatic);9755;5598;0
1764-VUUMT;Male;0;0;1;66;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);1995;12691;0
5073-WXOYN;Female;0;0;0;60;0;DSL;0;1;0;0;1;1;Month-to-month;1;Electronic check;508;30274;1
4713-ZBURT;Male;0;0;1;45;1;Fiber optic;0;0;1;0;1;1;Two year;0;Bank transfer (automatic);997;463435;0
3050-GBUSH;Female;0;0;0;3;0;DSL;0;0;0;0;1;0;Month-to-month;1;Credit card (automatic);348;11395;0
0207-MDKNV;Female;0;0;0;15;1;Fiber optic;1;0;1;1;1;1;Month-to-month;0;Electronic check;1051;158275;1
7876-AEHIG;Female;0;0;1;51;0;DSL;1;0;1;1;1;1;One year;0;Bank transfer (automatic);6015;3077;0
7945-HLKEA;Female;0;0;0;60;1;DSL;1;0;1;1;0;0;One year;0;Electronic check;6475;40395;0
9342-VNIMQ;Male;0;0;0;33;1;DSL;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);5465;16652;0
9851-KIELU;Male;0;0;0;10;1;Fiber optic;1;1;1;1;1;1;Month-to-month;1;Electronic check;1101;10433;1
3523-BRGUW;Male;1;0;0;26;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);193;5042;0
3908-BLSYF;Female;0;0;0;6;1;Fiber optic;0;0;1;0;0;1;Month-to-month;0;Electronic check;839;49755;1
3199-NPKCN;Female;0;1;0;67;1;Fiber optic;1;0;1;1;1;1;One year;1;Electronic check;11125;751165;0
5170-PTRKA;Female;0;1;1;49;0;DSL;1;0;0;1;0;0;One year;1;Credit card (automatic);358;1782;0
4661-NJEUX;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;2005;2005;0
2123-AGEEN;Female;1;0;0;7;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Electronic check;8435;60965;0
1258-YMZNM;Female;1;0;0;27;1;Fiber optic;1;1;1;0;1;1;One year;1;Bank transfer (automatic);1105;28576;0
0048-LUMLS;Male;0;1;1;37;1;Fiber optic;0;0;0;0;1;1;One year;0;Credit card (automatic);912;324755;0
7549-MYGPK;Female;0;1;1;63;1;Fiber optic;1;1;1;0;1;0;Month-to-month;1;Electronic check;10055;621535;1
5898-IGSLP;Male;0;1;1;31;1;Fiber optic;1;0;1;1;0;0;Month-to-month;0;Electronic check;893;2823;0
3804-RVTGV;Male;0;1;1;50;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);10385;50179;1
6259-WJQLC;Male;1;0;0;32;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Credit card (automatic);811;261925;0
9227-LUNBG;Female;0;0;0;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;246;246;1
7997-EASSD;Female;0;1;0;63;1;Fiber optic;0;0;0;1;0;0;One year;1;Credit card (automatic);812;49651;0
0730-KOAVE;Male;0;0;0;30;1;Fiber optic;1;1;0;0;0;1;Month-to-month;1;Credit card (automatic);943;26797;0
8975-SKGRX;Male;0;1;0;71;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1161;831055;0
0678-RLHVP;Female;0;0;0;53;1;Fiber optic;0;1;1;0;1;1;Two year;0;Electronic check;10555;568225;0
4315-MURBD;Female;0;0;0;12;1;Fiber optic;1;0;0;1;1;1;Month-to-month;1;Bank transfer (automatic);989;112095;1
2267-FPIMA;Male;0;1;0;50;1;Fiber optic;1;1;0;0;0;1;Month-to-month;1;Credit card (automatic);944;49149;0
1051-GEJLJ;Female;0;0;0;2;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;195;2755;0
9734-YWGEX;Female;0;0;0;9;1;Fiber optic;0;0;1;0;1;1;Month-to-month;0;Credit card (automatic);983;9235;1
2719-BDAQO;Male;0;0;0;17;1;Fiber optic;1;0;0;0;1;1;Month-to-month;0;Electronic check;9385;162565;1
5285-MVEHD;Female;0;1;0;56;1;Fiber optic;1;1;1;0;1;1;One year;1;Credit card (automatic);1056;606865;0
0379-DJQHR;Male;0;1;1;67;1;DSL;1;1;1;0;1;1;Two year;0;Credit card (automatic);8135;53986;0
0781-LKXBR;Male;1;0;0;9;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;1005;9186;1
5543-QDCRY;Male;0;0;0;4;1;DSL;0;0;0;0;1;0;Month-to-month;1;Electronic check;564;23485;0
0297-RBCSG;Male;0;0;0;19;1;DSL;0;1;0;1;0;1;One year;1;Bank transfer (automatic);6535;123185;0
4694-PHWFW;Female;0;0;1;8;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1995;1709;0
0835-JKADZ;Female;0;0;0;71;1;Fiber optic;0;1;1;1;1;1;Two year;1;Electronic check;11125;798415;0
1907-UBQFC;Male;1;0;0;10;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;7285;68865;1
7508-SMHXL;Female;1;0;0;15;1;Fiber optic;0;1;0;0;1;0;Month-to-month;0;Credit card (automatic);89;12883;0
3865-YIOTT;Male;0;1;1;72;1;Fiber optic;1;0;1;0;1;1;One year;1;Bank transfer (automatic);1061;78485;0
5993-BQHEA;Male;0;0;0;12;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);2005;267;0
6024-RUGGH;Male;0;1;1;72;1;No;0;0;0;0;0;0;Two year;1;Bank transfer (automatic);252;17989;0
6513-EECDB;Male;1;1;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7355;7355;1
3956-CJUST;Female;1;0;0;23;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);754;164355;0
4079-WWQQQ;Male;0;0;0;72;0;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);6555;480745;0
6103-BOCOU;Female;0;0;0;26;1;Fiber optic;0;0;1;0;0;0;Month-to-month;1;Electronic check;807;2193;0
5149-TGWDZ;Female;0;0;0;21;1;Fiber optic;0;1;1;1;1;1;One year;1;Mailed check;10455;22394;0
7471-WNSUF;Male;0;1;0;60;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);2415;15059;0
8942-DBMHZ;Male;0;0;0;12;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2045;25535;0
4301-VVZKA;Male;0;1;0;16;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;754;11894;0
9199-PWQVC;Female;0;1;0;63;1;DSL;1;1;0;0;1;1;One year;1;Credit card (automatic);797;478615;0
4824-GUCBY;Female;1;0;0;22;1;Fiber optic;1;1;0;0;0;0;Month-to-month;0;Electronic check;817;18209;0
5393-HJZSM;Female;0;1;1;32;1;DSL;1;1;1;1;0;1;Month-to-month;0;Bank transfer (automatic);763;240415;0
7074-IEVOJ;Female;1;0;0;3;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;794;20505;1
9625-QSTYE;Female;0;0;0;13;1;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;8115;9523;1
0862-PRCBS;Female;0;1;1;68;1;Fiber optic;0;1;0;1;1;1;Two year;1;Credit card (automatic);10375;703945;0
8812-ZRHFP;Female;0;1;1;30;1;Fiber optic;0;0;1;0;0;1;One year;0;Electronic check;8645;253805;0
5146-CBVOE;Female;0;0;0;16;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);751;121285;0
0454-OKRCT;Male;0;0;0;33;1;Fiber optic;0;1;0;1;0;0;Two year;0;Bank transfer (automatic);806;26511;0
5787-KXGIY;Male;0;1;0;72;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);193;13048;0
4750-ZRXIU;Female;1;0;0;4;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;846;3601;1
4198-VFOEA;Female;0;0;0;12;0;DSL;1;0;0;1;0;0;One year;1;Mailed check;336;43545;0
6630-UJZMY;Female;1;1;0;4;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Electronic check;8325;30805;0
5709-LVOEQ;Female;0;1;1;0;1;DSL;1;1;1;0;1;1;Two year;0;Mailed check;8085;;0
6400-BWQKW;Female;0;0;0;6;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Electronic check;7905;4345;1
2692-AQCPF;Female;0;1;0;65;1;Fiber optic;0;1;1;1;1;1;One year;1;Credit card (automatic);10805;71189;0
0347-UBKUZ;Female;0;0;0;15;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;199;32045;0
0835-DUUIQ;Female;0;0;1;24;1;No;0;0;0;0;0;0;One year;0;Bank transfer (automatic);2105;53155;0
0811-GSDTP;Female;0;0;1;13;0;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;3015;3822;0
7567-ECMCM;Male;0;0;0;24;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Credit card (automatic);7985;2001;0
6115-ZTBFQ;Female;0;1;0;72;0;DSL;1;1;1;1;1;1;Two year;0;Bank transfer (automatic);655;49197;0
6353-BRMMA;Female;0;1;1;54;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);1041;56458;0
6680-WKXRZ;Female;0;0;0;3;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);744;2158;1
6231-WFGFH;Male;0;1;1;4;1;No;0;0;0;0;0;0;Month-to-month;1;Mailed check;205;776;0
9904-EHEVJ;Female;1;1;1;32;1;Fiber optic;0;0;1;0;1;0;Month-to-month;1;Mailed check;9135;289655;0
7028-DVOIQ;Male;1;0;0;35;1;Fiber optic;0;0;1;0;1;1;Month-to-month;1;Electronic check;9905;33958;1
6169-PPETC;Male;0;1;1;35;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);205;75935;0
4208-UFFGW;Male;1;0;0;2;1;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4495;8515;1
8584-KMVXD;Female;0;0;0;8;1;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Electronic check;756;53555;0
8467-WYNSR;Male;0;0;0;22;1;DSL;1;0;0;1;0;0;Month-to-month;0;Mailed check;551;125315;0
0851-DFJKB;Female;0;0;0;15;1;DSL;1;0;1;1;0;0;Month-to-month;0;Electronic check;5895;95515;0
5382-SOYZL;Male;0;0;0;22;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;951;21626;0
9448-REEVD;Male;0;1;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);447;447;1
3261-CQXOL;Female;0;1;1;71;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2545;181335;0
8388-FYNPZ;Male;0;0;0;4;1;DSL;1;0;1;0;0;0;Month-to-month;0;Electronic check;5675;24515;0
4002-BQWPQ;Male;0;0;0;25;1;DSL;1;1;1;1;0;1;Month-to-month;0;Bank transfer (automatic);8175;20288;0
5651-YLPRD;Female;0;1;1;32;1;Fiber optic;0;1;0;0;1;0;Month-to-month;1;Electronic check;861;272375;0
2826-DXLQO;Male;1;1;0;7;0;DSL;1;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);298;22045;0
4378-BZYFP;Male;0;0;0;17;1;No;0;0;0;0;0;0;One year;1;Mailed check;205;3658;0
9489-UTFKA;Male;1;1;0;8;1;DSL;1;0;0;0;1;0;Month-to-month;0;Bank transfer (automatic);609;55195;0
4849-PYRLQ;Female;1;0;0;56;1;DSL;1;0;1;1;0;1;Two year;0;Bank transfer (automatic);7325;40542;0
9117-SHLZX;Male;0;0;0;1;1;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;457;457;1
9889-TMAHG;Male;1;0;0;8;1;Fiber optic;1;0;0;1;1;1;Month-to-month;0;Credit card (automatic);1003;83235;1
4541-RMRLG;Male;0;0;0;7;1;No;0;0;0;0;0;0;Month-to-month;0;Electronic check;1925;1123;1
7764-BDPEE;Male;0;0;1;3;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;2085;6065;0
3429-IFLEM;Female;0;0;0;71;1;DSL;1;1;1;1;1;0;Two year;0;Credit card (automatic);7735;55501;0
3158-MOERK;Female;0;0;0;2;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;96;1748;1
7294-TMAOP;Female;0;0;0;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;0;Electronic check;9055;9055;1
5002-GCQFH;Male;0;1;0;49;1;Fiber optic;1;1;0;0;1;0;Month-to-month;1;Bank transfer (automatic);9385;47331;0
0556-FJEGU;Male;0;0;0;58;1;DSL;0;1;1;1;1;0;Two year;0;Bank transfer (automatic);701;404895;0
8919-FYFQZ;Male;1;1;0;44;0;DSL;0;1;0;0;0;0;Month-to-month;1;Electronic check;3035;13597;1
0604-THJFP;Female;0;1;1;59;1;DSL;0;1;0;1;1;1;Two year;1;Credit card (automatic);7595;454235;0
2834-JRTUA;Male;0;0;0;71;1;Fiber optic;1;0;1;1;1;1;Two year;1;Electronic check;10805;753215;1
5875-YPQFJ;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;699;699;1
5879-SESNB;Female;0;0;0;11;1;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;7525;88865;0
6646-QVXLR;Male;1;1;0;62;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;10375;638335;1
6461-PPAXN;Female;0;1;1;35;1;DSL;1;0;0;1;0;0;One year;1;Bank transfer (automatic);5495;1916;0
3318-ISQFQ;Female;0;0;0;20;1;No;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);195;413;0
1106-HRLKZ;Male;0;1;1;40;1;No;0;0;0;0;0;0;Two year;0;Mailed check;196;80895;0
2483-XSSMZ;Female;0;0;0;39;1;DSL;1;0;0;0;0;0;One year;1;Electronic check;4785;18864;0
8603-IJWDN;Male;0;0;0;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;866;866;1
8165-ZJRNM;Female;0;1;1;72;1;No;0;0;0;0;0;0;Two year;0;Bank transfer (automatic);2375;167925;0
9369-XFEHK;Female;1;1;0;33;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);806;26565;1
2604-XVDAM;Female;0;0;0;12;1;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);438;54095;0
3717-OFRTN;Male;0;0;0;1;1;No;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);1975;1975;0
9046-JBFWA;Male;0;0;1;27;1;No;0;0;0;0;0;0;Month-to-month;0;Mailed check;1915;53735;0
3280-NMUVX;Male;0;1;1;34;1;No;0;0;0;0;0;0;One year;0;Credit card (automatic);196;6788;0
1206-EHBDD;Female;0;1;0;56;1;Fiber optic;1;0;1;0;0;0;Two year;0;Bank transfer (automatic);803;451365;0
8361-LBRDI;Female;0;0;0;58;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2435;142385;0
4883-KCPZJ;Female;0;1;1;22;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);2525;5554;0
9108-EQPNQ;Female;0;1;1;10;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);261;22555;0
7277-KAMWT;Male;0;0;0;13;1;No;0;0;0;0;0;0;Two year;0;Credit card (automatic);20;26845;0
3842-IYKUE;Female;0;0;0;35;1;Fiber optic;0;1;0;1;0;0;Month-to-month;0;Credit card (automatic);853;29175;1
